"YYYYMMDD(운행일자)","BUS_ID(노선ID)","BUS_NM(노선)","STATION_ID(정류장ID)","STATION_NM(정류장)","TIME(승차시간구분)","HALF_HOUR(시간구간ID)","PASSN_GETON(승차총승객수)","PASSN_GETOFF(하차총승객수)"
"2015-10-01","11110001","100번(하계동~용산구청)","0072261","혜화역.동성중고(장면총리가옥)","21:00:00~21:59:59","00",4,1
"2015-10-01","11110001","100번(하계동~용산구청)","0072261","혜화역.동성중고(장면총리가옥)","21:00:00~21:59:59","30",17,2
"2015-10-01","11110001","100번(하계동~용산구청)","0072261","혜화역.동성중고(장면총리가옥)","22:00:00~22:59:59","00",18,2
"2015-10-01","11110001","100번(하계동~용산구청)","0072261","혜화역.동성중고(장면총리가옥)","22:00:00~22:59:59","30",13,0
"2015-10-01","11110001","100번(하계동~용산구청)","0072261","혜화역.동성중고(장면총리가옥)","23:00:00~23:59:59","00",23,2
"2015-10-01","11110001","100번(하계동~용산구청)","0072261","혜화역.동성중고(장면총리가옥)","23:00:00~23:59:59","30",15,1
"2015-10-01","11110001","100번(하계동~용산구청)","0072394","퇴계로6가","00:00:00~00:59:59","00",1,0
"2015-10-01","11110001","100번(하계동~용산구청)","0072394","퇴계로6가","00:00:00~00:59:59","30",0,1
"2015-10-01","11110001","100번(하계동~용산구청)","0072394","퇴계로6가","06:00:00~06:59:59","00",0,1
"2015-10-01","11110001","100번(하계동~용산구청)","0072394","퇴계로6가","07:00:00~07:59:59","00",1,3
"2015-10-01","11110001","100번(하계동~용산구청)","0072394","퇴계로6가","07:00:00~07:59:59","30",1,4
"2015-10-01","11110001","100번(하계동~용산구청)","0072394","퇴계로6가","08:00:00~08:59:59","00",0,9
"2015-10-01","11110001","100번(하계동~용산구청)","0072394","퇴계로6가","08:00:00~08:59:59","30",4,0
"2015-10-01","11110001","100번(하계동~용산구청)","0072394","퇴계로6가","09:00:00~09:59:59","00",2,0
"2015-10-01","11110001","100번(하계동~용산구청)","0072394","퇴계로6가","09:00:00~09:59:59","30",1,1
"2015-10-01","11110001","100번(하계동~용산구청)","0072394","퇴계로6가","10:00:00~10:59:59","30",0,1
"2015-10-01","11110001","100번(하계동~용산구청)","0072394","퇴계로6가","11:00:00~11:59:59","00",1,1
"2015-10-01","11110001","100번(하계동~용산구청)","0072394","퇴계로6가","11:00:00~11:59:59","30",1,2
"2015-10-01","11110001","100번(하계동~용산구청)","0072394","퇴계로6가","13:00:00~13:59:59","30",3,3
"2015-10-01","11110001","100번(하계동~용산구청)","0072394","퇴계로6가","14:00:00~14:59:59","00",0,1
"2015-10-01","11110001","100번(하계동~용산구청)","0072394","퇴계로6가","14:00:00~14:59:59","30",1,1
"2015-10-01","11110001","100번(하계동~용산구청)","0072394","퇴계로6가","15:00:00~15:59:59","00",7,1
"2015-10-01","11110001","100번(하계동~용산구청)","0072394","퇴계로6가","15:00:00~15:59:59","30",0,1
"2015-10-01","11110001","100번(하계동~용산구청)","0072394","퇴계로6가","16:00:00~16:59:59","00",2,1
"2015-10-01","11110001","100번(하계동~용산구청)","0072394","퇴계로6가","16:00:00~16:59:59","30",2,2
"2015-10-01","11110001","100번(하계동~용산구청)","0072394","퇴계로6가","17:00:00~17:59:59","00",6,2
"2015-10-01","11110001","100번(하계동~용산구청)","0072394","퇴계로6가","17:00:00~17:59:59","30",8,3
"2015-10-01","11110001","100번(하계동~용산구청)","0072394","퇴계로6가","18:00:00~18:59:59","00",11,1
"2015-10-01","11110001","100번(하계동~용산구청)","0072394","퇴계로6가","18:00:00~18:59:59","30",6,0
"2015-10-01","11110001","100번(하계동~용산구청)","0072394","퇴계로6가","19:00:00~19:59:59","00",10,1
"2015-10-01","11110001","100번(하계동~용산구청)","0072394","퇴계로6가","19:00:00~19:59:59","30",13,0
"2015-10-01","11110001","100번(하계동~용산구청)","0072394","퇴계로6가","20:00:00~20:59:59","00",4,1
"2015-10-01","11110001","100번(하계동~용산구청)","0072394","퇴계로6가","20:00:00~20:59:59","30",7,1
"2015-10-01","11110001","100번(하계동~용산구청)","0072394","퇴계로6가","21:00:00~21:59:59","00",6,0
"2015-10-01","11110001","100번(하계동~용산구청)","0072394","퇴계로6가","21:00:00~21:59:59","30",3,0
"2015-10-01","11110001","100번(하계동~용산구청)","0072394","퇴계로6가","22:00:00~22:59:59","00",3,1
"2015-10-01","11110001","100번(하계동~용산구청)","0072394","퇴계로6가","22:00:00~22:59:59","30",4,0
"2015-10-01","11110001","100번(하계동~용산구청)","0072394","퇴계로6가","23:00:00~23:59:59","00",1,0
"2015-10-01","11110001","100번(하계동~용산구청)","0072394","퇴계로6가","23:00:00~23:59:59","30",3,1
"2015-10-01","11110001","100번(하계동~용산구청)","0072410","남대문시장.신한은행","00:00:00~00:59:59","00",3,1
"2015-10-01","11110001","100번(하계동~용산구청)","0072410","남대문시장.신한은행","05:00:00~05:59:59","30",1,3
"2015-10-01","11110001","100번(하계동~용산구청)","0072410","남대문시장.신한은행","06:00:00~06:59:59","30",0,3
"2015-10-01","11110001","100번(하계동~용산구청)","0072410","남대문시장.신한은행","07:00:00~07:59:59","00",2,6
"2015-10-01","11110001","100번(하계동~용산구청)","0072410","남대문시장.신한은행","07:00:00~07:59:59","30",0,14
"2015-10-01","11110001","100번(하계동~용산구청)","0072410","남대문시장.신한은행","08:00:00~08:59:59","00",1,9
"2015-10-01","11110001","100번(하계동~용산구청)","0072410","남대문시장.신한은행","08:00:00~08:59:59","30",2,4
"2015-10-01","11110001","100번(하계동~용산구청)","0072410","남대문시장.신한은행","09:00:00~09:59:59","00",0,6
"2015-10-01","11110001","100번(하계동~용산구청)","0072410","남대문시장.신한은행","09:00:00~09:59:59","30",1,7
"2015-10-01","11110001","100번(하계동~용산구청)","0072410","남대문시장.신한은행","10:00:00~10:59:59","00",2,7
"2015-10-01","11110001","100번(하계동~용산구청)","0072410","남대문시장.신한은행","10:00:00~10:59:59","30",0,5
"2015-10-01","11110001","100번(하계동~용산구청)","0072410","남대문시장.신한은행","11:00:00~11:59:59","00",2,20
"2015-10-01","11110001","100번(하계동~용산구청)","0072410","남대문시장.신한은행","11:00:00~11:59:59","30",1,12
"2015-10-01","11110001","100번(하계동~용산구청)","0072410","남대문시장.신한은행","12:00:00~12:59:59","00",1,12
"2015-10-01","11110001","100번(하계동~용산구청)","0072410","남대문시장.신한은행","12:00:00~12:59:59","30",2,8
"2015-10-01","11110001","100번(하계동~용산구청)","0072410","남대문시장.신한은행","13:00:00~13:59:59","00",2,3
"2015-10-01","11110001","100번(하계동~용산구청)","0072410","남대문시장.신한은행","13:00:00~13:59:59","30",10,2
"2015-10-01","11110001","100번(하계동~용산구청)","0072410","남대문시장.신한은행","14:00:00~14:59:59","00",8,3
"2015-10-01","11110001","100번(하계동~용산구청)","0072410","남대문시장.신한은행","14:00:00~14:59:59","30",5,8
"2015-10-01","11110001","100번(하계동~용산구청)","0072410","남대문시장.신한은행","15:00:00~15:59:59","00",6,5
"2015-10-01","11110001","100번(하계동~용산구청)","0072410","남대문시장.신한은행","15:00:00~15:59:59","30",10,15
"2015-10-01","11110001","100번(하계동~용산구청)","0072410","남대문시장.신한은행","16:00:00~16:59:59","00",5,6
"2015-10-01","11110001","100번(하계동~용산구청)","0072410","남대문시장.신한은행","16:00:00~16:59:59","30",9,6
"2015-10-01","11110001","100번(하계동~용산구청)","0072410","남대문시장.신한은행","17:00:00~17:59:59","00",8,5
"2015-10-01","11110001","100번(하계동~용산구청)","0072410","남대문시장.신한은행","17:00:00~17:59:59","30",8,6
"2015-10-01","11110001","100번(하계동~용산구청)","0072410","남대문시장.신한은행","18:00:00~18:59:59","00",12,2
"2015-10-01","11110001","100번(하계동~용산구청)","0072410","남대문시장.신한은행","18:00:00~18:59:59","30",4,4
"2015-10-01","11110001","100번(하계동~용산구청)","0072410","남대문시장.신한은행","19:00:00~19:59:59","00",7,5
"2015-10-01","11110001","100번(하계동~용산구청)","0072410","남대문시장.신한은행","19:00:00~19:59:59","30",1,0
"2015-10-01","11110001","100번(하계동~용산구청)","0072410","남대문시장.신한은행","20:00:00~20:59:59","00",2,7
"2015-10-01","11110001","100번(하계동~용산구청)","0072410","남대문시장.신한은행","20:00:00~20:59:59","30",2,1
"2015-10-01","11110001","100번(하계동~용산구청)","0072410","남대문시장.신한은행","21:00:00~21:59:59","00",0,2
"2015-10-01","11110001","100번(하계동~용산구청)","0072410","남대문시장.신한은행","21:00:00~21:59:59","30",2,3
"2015-10-01","11110001","100번(하계동~용산구청)","0072410","남대문시장.신한은행","22:00:00~22:59:59","00",3,0
"2015-10-01","11110001","100번(하계동~용산구청)","0072410","남대문시장.신한은행","23:00:00~23:59:59","30",3,2
"2015-10-01","11110001","100번(하계동~용산구청)","0072411","롯데영프라자","05:00:00~05:59:59","30",3,5
"2015-10-01","11110001","100번(하계동~용산구청)","0072411","롯데영프라자","06:00:00~06:59:59","00",1,1
"2015-10-01","11110001","100번(하계동~용산구청)","0072411","롯데영프라자","06:00:00~06:59:59","30",1,2
"2015-10-01","11110001","100번(하계동~용산구청)","0072411","롯데영프라자","07:00:00~07:59:59","00",3,7
"2015-10-01","11110001","100번(하계동~용산구청)","0072411","롯데영프라자","07:00:00~07:59:59","30",3,9
"2015-10-01","11110001","100번(하계동~용산구청)","0072411","롯데영프라자","08:00:00~08:59:59","00",7,15
"2015-10-01","11110001","100번(하계동~용산구청)","0072411","롯데영프라자","08:00:00~08:59:59","30",12,16
"2015-10-01","11110001","100번(하계동~용산구청)","0072411","롯데영프라자","09:00:00~09:59:59","00",4,5
"2015-10-01","11110001","100번(하계동~용산구청)","0072411","롯데영프라자","09:00:00~09:59:59","30",2,7
"2015-10-01","11110001","100번(하계동~용산구청)","0072411","롯데영프라자","10:00:00~10:59:59","00",0,5
"2015-10-01","11110001","100번(하계동~용산구청)","0072411","롯데영프라자","10:00:00~10:59:59","30",2,16
"2015-10-01","11110001","100번(하계동~용산구청)","0072411","롯데영프라자","11:00:00~11:59:59","00",3,13
"2015-10-01","11110001","100번(하계동~용산구청)","0072411","롯데영프라자","11:00:00~11:59:59","30",1,6
"2015-10-01","11110001","100번(하계동~용산구청)","0072411","롯데영프라자","12:00:00~12:59:59","30",0,9
"2015-10-01","11110001","100번(하계동~용산구청)","0072411","롯데영프라자","13:00:00~13:59:59","00",2,2
"2015-10-01","11110001","100번(하계동~용산구청)","0072411","롯데영프라자","13:00:00~13:59:59","30",5,7
"2015-10-01","11110001","100번(하계동~용산구청)","0072411","롯데영프라자","14:00:00~14:59:59","00",6,12
"2015-10-01","11110001","100번(하계동~용산구청)","0072411","롯데영프라자","14:00:00~14:59:59","30",8,7
"2015-10-01","11110001","100번(하계동~용산구청)","0072411","롯데영프라자","15:00:00~15:59:59","00",11,7
"2015-10-01","11110001","100번(하계동~용산구청)","0072411","롯데영프라자","15:00:00~15:59:59","30",6,8
"2015-10-01","11110001","100번(하계동~용산구청)","0072411","롯데영프라자","16:00:00~16:59:59","00",2,3
"2015-10-01","11110001","100번(하계동~용산구청)","0072411","롯데영프라자","16:00:00~16:59:59","30",3,8
"2015-10-01","11110001","100번(하계동~용산구청)","0072411","롯데영프라자","17:00:00~17:59:59","00",13,5
"2015-10-01","11110001","100번(하계동~용산구청)","0072411","롯데영프라자","17:00:00~17:59:59","30",3,2
"2015-10-01","11110001","100번(하계동~용산구청)","0072411","롯데영프라자","18:00:00~18:59:59","00",8,6
"2015-10-01","11110001","100번(하계동~용산구청)","0072411","롯데영프라자","18:00:00~18:59:59","30",8,9
"2015-10-01","11110001","100번(하계동~용산구청)","0072411","롯데영프라자","19:00:00~19:59:59","00",15,8
"2015-10-01","11110001","100번(하계동~용산구청)","0072411","롯데영프라자","19:00:00~19:59:59","30",6,0
"2015-10-01","11110001","100번(하계동~용산구청)","0072411","롯데영프라자","20:00:00~20:59:59","00",13,0
"2015-10-01","11110001","100번(하계동~용산구청)","0072411","롯데영프라자","20:00:00~20:59:59","30",12,3
"2015-10-01","11110001","100번(하계동~용산구청)","0072411","롯데영프라자","21:00:00~21:59:59","00",7,0
"2015-10-01","11110001","100번(하계동~용산구청)","0072411","롯데영프라자","21:00:00~21:59:59","30",13,1
"2015-10-01","11110001","100번(하계동~용산구청)","0072411","롯데영프라자","22:00:00~22:59:59","00",6,2
"2015-10-01","11110001","100번(하계동~용산구청)","0072411","롯데영프라자","22:00:00~22:59:59","30",7,1
"2015-10-01","11110001","100번(하계동~용산구청)","0072411","롯데영프라자","23:00:00~23:59:59","00",8,0
"2015-10-01","11110001","100번(하계동~용산구청)","0072411","롯데영프라자","23:00:00~23:59:59","30",4,0
"2015-10-01","11110001","100번(하계동~용산구청)","0072605","을지로2가.기업은행본점.서울노동청","04:00:00~04:59:59","30",1,10
"2015-10-01","11110001","100번(하계동~용산구청)","0072605","을지로2가.기업은행본점.서울노동청","05:00:00~05:59:59","00",2,10
"2015-10-01","11110001","100번(하계동~용산구청)","0072605","을지로2가.기업은행본점.서울노동청","05:00:00~05:59:59","30",0,8
"2015-10-01","11110001","100번(하계동~용산구청)","0072605","을지로2가.기업은행본점.서울노동청","06:00:00~06:59:59","00",1,3
"2015-10-01","11110001","100번(하계동~용산구청)","0072605","을지로2가.기업은행본점.서울노동청","06:00:00~06:59:59","30",0,10
"2015-10-01","11110001","100번(하계동~용산구청)","0072605","을지로2가.기업은행본점.서울노동청","07:00:00~07:59:59","00",2,5
"2015-10-01","11110001","100번(하계동~용산구청)","0072605","을지로2가.기업은행본점.서울노동청","07:00:00~07:59:59","30",1,17
"2015-10-01","11110001","100번(하계동~용산구청)","0072605","을지로2가.기업은행본점.서울노동청","08:00:00~08:59:59","00",4,29
"2015-10-01","11110001","100번(하계동~용산구청)","0072605","을지로2가.기업은행본점.서울노동청","08:00:00~08:59:59","30",1,11
"2015-10-01","11110001","100번(하계동~용산구청)","0072605","을지로2가.기업은행본점.서울노동청","09:00:00~09:59:59","00",2,6
"2015-10-01","11110001","100번(하계동~용산구청)","0072605","을지로2가.기업은행본점.서울노동청","09:00:00~09:59:59","30",2,7
"2015-10-01","11110001","100번(하계동~용산구청)","0072605","을지로2가.기업은행본점.서울노동청","10:00:00~10:59:59","00",1,10
"2015-10-01","11110001","100번(하계동~용산구청)","0072605","을지로2가.기업은행본점.서울노동청","10:00:00~10:59:59","30",2,5
"2015-10-01","11110001","100번(하계동~용산구청)","0072605","을지로2가.기업은행본점.서울노동청","11:00:00~11:59:59","00",2,5
"2015-10-01","11110001","100번(하계동~용산구청)","0072605","을지로2가.기업은행본점.서울노동청","11:00:00~11:59:59","30",3,7
"2015-10-01","11110001","100번(하계동~용산구청)","0072605","을지로2가.기업은행본점.서울노동청","12:00:00~12:59:59","00",3,6
"2015-10-01","11110001","100번(하계동~용산구청)","0072605","을지로2가.기업은행본점.서울노동청","12:00:00~12:59:59","30",1,2
"2015-10-01","11110001","100번(하계동~용산구청)","0072605","을지로2가.기업은행본점.서울노동청","13:00:00~13:59:59","00",4,3
"2015-10-01","11110001","100번(하계동~용산구청)","0072605","을지로2가.기업은행본점.서울노동청","13:00:00~13:59:59","30",4,12
"2015-10-01","11110001","100번(하계동~용산구청)","0072605","을지로2가.기업은행본점.서울노동청","14:00:00~14:59:59","00",4,3
"2015-10-01","11110001","100번(하계동~용산구청)","0072605","을지로2가.기업은행본점.서울노동청","14:00:00~14:59:59","30",3,2
"2015-10-01","11110001","100번(하계동~용산구청)","0072605","을지로2가.기업은행본점.서울노동청","15:00:00~15:59:59","00",2,4
"2015-10-01","11110001","100번(하계동~용산구청)","0072605","을지로2가.기업은행본점.서울노동청","15:00:00~15:59:59","30",1,4
"2015-10-01","11110001","100번(하계동~용산구청)","0072605","을지로2가.기업은행본점.서울노동청","16:00:00~16:59:59","00",7,5
"2015-10-01","11110001","100번(하계동~용산구청)","0072605","을지로2가.기업은행본점.서울노동청","16:00:00~16:59:59","30",4,4
"2015-10-01","11110001","100번(하계동~용산구청)","0072605","을지로2가.기업은행본점.서울노동청","17:00:00~17:59:59","00",5,7
"2015-10-01","11110001","100번(하계동~용산구청)","0072605","을지로2가.기업은행본점.서울노동청","17:00:00~17:59:59","30",6,6
"2015-10-01","11110001","100번(하계동~용산구청)","0072605","을지로2가.기업은행본점.서울노동청","18:00:00~18:59:59","00",22,4
"2015-10-01","11110001","100번(하계동~용산구청)","0072605","을지로2가.기업은행본점.서울노동청","18:00:00~18:59:59","30",19,7
"2015-10-01","11110001","100번(하계동~용산구청)","0072605","을지로2가.기업은행본점.서울노동청","19:00:00~19:59:59","00",19,9
"2015-10-01","11110001","100번(하계동~용산구청)","0072605","을지로2가.기업은행본점.서울노동청","19:00:00~19:59:59","30",15,3
"2015-10-01","11110001","100번(하계동~용산구청)","0072605","을지로2가.기업은행본점.서울노동청","20:00:00~20:59:59","00",9,7
"2015-10-01","11110001","100번(하계동~용산구청)","0072605","을지로2가.기업은행본점.서울노동청","20:00:00~20:59:59","30",8,7
"2015-10-01","11110001","100번(하계동~용산구청)","0072605","을지로2가.기업은행본점.서울노동청","21:00:00~21:59:59","00",2,4
"2015-10-01","11110001","100번(하계동~용산구청)","0072605","을지로2가.기업은행본점.서울노동청","21:00:00~21:59:59","30",14,6
"2015-10-01","11110001","100번(하계동~용산구청)","0072605","을지로2가.기업은행본점.서울노동청","22:00:00~22:59:59","00",8,1
"2015-10-01","11110001","100번(하계동~용산구청)","0072605","을지로2가.기업은행본점.서울노동청","22:00:00~22:59:59","30",6,3
"2015-10-01","11110001","100번(하계동~용산구청)","0072605","을지로2가.기업은행본점.서울노동청","23:00:00~23:59:59","00",7,6
"2015-10-01","11110001","100번(하계동~용산구청)","0072605","을지로2가.기업은행본점.서울노동청","23:00:00~23:59:59","30",1,3
"2015-10-01","11110001","100번(하계동~용산구청)","0073677","용산구청.크라운호텔","05:00:00~05:59:59","30",1,0
"2015-10-01","11110001","100번(하계동~용산구청)","0073677","용산구청.크라운호텔","06:00:00~06:59:59","00",3,1
"2015-10-01","11110001","100번(하계동~용산구청)","0073677","용산구청.크라운호텔","06:00:00~06:59:59","30",2,1
"2015-10-01","11110001","100번(하계동~용산구청)","0073677","용산구청.크라운호텔","07:00:00~07:59:59","00",1,0
"2015-10-01","11110001","100번(하계동~용산구청)","0073677","용산구청.크라운호텔","07:00:00~07:59:59","30",0,1
"2015-10-01","11110001","100번(하계동~용산구청)","0073677","용산구청.크라운호텔","08:00:00~08:59:59","00",1,2
"2015-10-01","11110001","100번(하계동~용산구청)","0073677","용산구청.크라운호텔","08:00:00~08:59:59","30",1,0
"2015-10-01","11110001","100번(하계동~용산구청)","0073677","용산구청.크라운호텔","09:00:00~09:59:59","00",1,3
"2015-10-01","11110001","100번(하계동~용산구청)","0073677","용산구청.크라운호텔","09:00:00~09:59:59","30",4,0
"2015-10-01","11110001","100번(하계동~용산구청)","0073677","용산구청.크라운호텔","10:00:00~10:59:59","30",3,0
"2015-10-01","11110001","100번(하계동~용산구청)","0073677","용산구청.크라운호텔","12:00:00~12:59:59","30",3,1
"2015-10-01","11110001","100번(하계동~용산구청)","0073677","용산구청.크라운호텔","13:00:00~13:59:59","00",3,1
"2015-10-01","11110001","100번(하계동~용산구청)","0073677","용산구청.크라운호텔","13:00:00~13:59:59","30",1,0
"2015-10-01","11110001","100번(하계동~용산구청)","0073677","용산구청.크라운호텔","14:00:00~14:59:59","00",2,0
"2015-10-01","11110001","100번(하계동~용산구청)","0073677","용산구청.크라운호텔","15:00:00~15:59:59","30",1,0
"2015-10-01","11110001","100번(하계동~용산구청)","0073677","용산구청.크라운호텔","16:00:00~16:59:59","00",6,1
"2015-10-01","11110001","100번(하계동~용산구청)","0073677","용산구청.크라운호텔","16:00:00~16:59:59","30",2,1
"2015-10-01","11110001","100번(하계동~용산구청)","0073677","용산구청.크라운호텔","17:00:00~17:59:59","00",4,0
"2015-10-01","11110001","100번(하계동~용산구청)","0073677","용산구청.크라운호텔","18:00:00~18:59:59","00",1,0
"2015-10-01","11110001","100번(하계동~용산구청)","0073677","용산구청.크라운호텔","18:00:00~18:59:59","30",3,1
"2015-10-01","11110001","100번(하계동~용산구청)","0073677","용산구청.크라운호텔","19:00:00~19:59:59","00",2,1
"2015-10-01","11110001","100번(하계동~용산구청)","0073677","용산구청.크라운호텔","19:00:00~19:59:59","30",4,0
"2015-10-01","11110001","100번(하계동~용산구청)","0073677","용산구청.크라운호텔","20:00:00~20:59:59","00",2,0
"2015-10-01","11110001","100번(하계동~용산구청)","0073677","용산구청.크라운호텔","20:00:00~20:59:59","30",2,0
"2015-10-01","11110001","100번(하계동~용산구청)","0073677","용산구청.크라운호텔","21:00:00~21:59:59","00",1,0
"2015-10-01","11110001","100번(하계동~용산구청)","0073677","용산구청.크라운호텔","21:00:00~21:59:59","30",1,0
"2015-10-01","11110001","100번(하계동~용산구청)","0073677","용산구청.크라운호텔","22:00:00~22:59:59","00",1,0
"2015-10-01","11110001","100번(하계동~용산구청)","0073677","용산구청.크라운호텔","22:00:00~22:59:59","30",1,0
"2015-10-01","11110001","100번(하계동~용산구청)","0073677","용산구청.크라운호텔","23:00:00~23:59:59","00",1,0
"2015-10-01","11110001","100번(하계동~용산구청)","0073677","용산구청.크라운호텔","23:00:00~23:59:59","30",3,0
"2015-10-01","11110001","100번(하계동~용산구청)","0073690","한강중학교","00:00:00~00:59:59","00",0,1
"2015-10-01","11110001","100번(하계동~용산구청)","0073690","한강중학교","05:00:00~05:59:59","00",0,2
"2015-10-01","11110001","100번(하계동~용산구청)","0073690","한강중학교","05:00:00~05:59:59","30",1,3
"2015-10-01","11110001","100번(하계동~용산구청)","0073690","한강중학교","06:00:00~06:59:59","00",1,4
"2015-10-01","11110001","100번(하계동~용산구청)","0073690","한강중학교","06:00:00~06:59:59","30",0,6
"2015-10-01","11110001","100번(하계동~용산구청)","0073690","한강중학교","07:00:00~07:59:59","00",3,1
"2015-10-01","11110001","100번(하계동~용산구청)","0073690","한강중학교","07:00:00~07:59:59","30",2,5
"2015-10-01","11110001","100번(하계동~용산구청)","0073690","한강중학교","08:00:00~08:59:59","00",1,6
"2015-10-01","11110001","100번(하계동~용산구청)","0073690","한강중학교","08:00:00~08:59:59","30",0,9
"2015-10-01","11110001","100번(하계동~용산구청)","0073690","한강중학교","09:00:00~09:59:59","00",2,9
"2015-10-01","11110001","100번(하계동~용산구청)","0073690","한강중학교","09:00:00~09:59:59","30",1,4
"2015-10-01","11110001","100번(하계동~용산구청)","0073690","한강중학교","10:00:00~10:59:59","00",2,2
"2015-10-01","11110001","100번(하계동~용산구청)","0073690","한강중학교","10:00:00~10:59:59","30",2,1
"2015-10-01","11110001","100번(하계동~용산구청)","0073690","한강중학교","11:00:00~11:59:59","00",0,1
"2015-10-01","11110001","100번(하계동~용산구청)","0073690","한강중학교","11:00:00~11:59:59","30",1,1
"2015-10-01","11110001","100번(하계동~용산구청)","0073690","한강중학교","12:00:00~12:59:59","00",0,4
"2015-10-01","11110001","100번(하계동~용산구청)","0073690","한강중학교","12:00:00~12:59:59","30",3,2
"2015-10-01","11110001","100번(하계동~용산구청)","0073690","한강중학교","13:00:00~13:59:59","00",1,5
"2015-10-01","11110001","100번(하계동~용산구청)","0073690","한강중학교","13:00:00~13:59:59","30",2,5
"2015-10-01","11110001","100번(하계동~용산구청)","0073690","한강중학교","14:00:00~14:59:59","00",2,8
"2015-10-01","11110001","100번(하계동~용산구청)","0073690","한강중학교","14:00:00~14:59:59","30",2,3
"2015-10-01","11110001","100번(하계동~용산구청)","0073690","한강중학교","15:00:00~15:59:59","00",3,3
"2015-10-01","11110001","100번(하계동~용산구청)","0073690","한강중학교","15:00:00~15:59:59","30",0,5
"2015-10-01","11110001","100번(하계동~용산구청)","0073690","한강중학교","16:00:00~16:59:59","00",1,10
"2015-10-01","11110001","100번(하계동~용산구청)","0073690","한강중학교","16:00:00~16:59:59","30",1,1
"2015-10-01","11110001","100번(하계동~용산구청)","0073690","한강중학교","17:00:00~17:59:59","00",2,6
"2015-10-01","11110001","100번(하계동~용산구청)","0073690","한강중학교","17:00:00~17:59:59","30",0,8
"2015-10-01","11110001","100번(하계동~용산구청)","0073690","한강중학교","18:00:00~18:59:59","00",1,3
"2015-10-01","11110001","100번(하계동~용산구청)","0073690","한강중학교","18:00:00~18:59:59","30",5,8
"2015-10-01","11110001","100번(하계동~용산구청)","0073690","한강중학교","19:00:00~19:59:59","00",0,4
"2015-10-01","11110001","100번(하계동~용산구청)","0073690","한강중학교","19:00:00~19:59:59","30",0,6
"2015-10-01","11110001","100번(하계동~용산구청)","0073690","한강중학교","20:00:00~20:59:59","00",0,6
"2015-10-01","11110001","100번(하계동~용산구청)","0073690","한강중학교","20:00:00~20:59:59","30",0,3
"2015-10-01","11110001","100번(하계동~용산구청)","0073690","한강중학교","21:00:00~21:59:59","00",2,3
"2015-10-01","11110001","100번(하계동~용산구청)","0073690","한강중학교","21:00:00~21:59:59","30",0,6
"2015-10-01","11110001","100번(하계동~용산구청)","0073690","한강중학교","22:00:00~22:59:59","00",2,5
"2015-10-01","11110001","100번(하계동~용산구청)","0073690","한강중학교","22:00:00~22:59:59","30",2,3
"2015-10-01","11110001","100번(하계동~용산구청)","0073690","한강중학교","23:00:00~23:59:59","00",1,3
"2015-10-01","11110001","100번(하계동~용산구청)","0073690","한강중학교","23:00:00~23:59:59","30",0,2
"2015-10-01","11110001","100번(하계동~용산구청)","0073691","용산구청.크라운호텔","05:00:00~05:59:59","30",1,0
"2015-10-01","11110001","100번(하계동~용산구청)","0073691","용산구청.크라운호텔","06:00:00~06:59:59","00",2,0
"2015-10-01","11110001","100번(하계동~용산구청)","0073691","용산구청.크라운호텔","07:00:00~07:59:59","00",3,4
"2015-10-01","11110001","100번(하계동~용산구청)","0073691","용산구청.크라운호텔","07:00:00~07:59:59","30",2,6
"2015-10-01","11110001","100번(하계동~용산구청)","0073691","용산구청.크라운호텔","08:00:00~08:59:59","00",2,2
"2015-10-01","11110001","100번(하계동~용산구청)","0073691","용산구청.크라운호텔","08:00:00~08:59:59","30",3,27
"2015-10-01","11110001","100번(하계동~용산구청)","0073691","용산구청.크라운호텔","09:00:00~09:59:59","00",2,8
"2015-10-01","11110001","100번(하계동~용산구청)","0073691","용산구청.크라운호텔","09:00:00~09:59:59","30",5,9
"2015-10-01","11110001","100번(하계동~용산구청)","0073691","용산구청.크라운호텔","10:00:00~10:59:59","00",0,4
"2015-10-01","11110001","100번(하계동~용산구청)","0073691","용산구청.크라운호텔","10:00:00~10:59:59","30",2,3
"2015-10-01","11110001","100번(하계동~용산구청)","0073691","용산구청.크라운호텔","11:00:00~11:59:59","00",2,0
"2015-10-01","11110001","100번(하계동~용산구청)","0073691","용산구청.크라운호텔","12:00:00~12:59:59","00",3,1
"2015-10-01","11110001","100번(하계동~용산구청)","0073691","용산구청.크라운호텔","12:00:00~12:59:59","30",3,3
"2015-10-01","11110001","100번(하계동~용산구청)","0073691","용산구청.크라운호텔","13:00:00~13:59:59","00",4,6
"2015-10-01","11110001","100번(하계동~용산구청)","0073691","용산구청.크라운호텔","13:00:00~13:59:59","30",4,4
"2015-10-01","11110001","100번(하계동~용산구청)","0073691","용산구청.크라운호텔","14:00:00~14:59:59","00",2,4
"2015-10-01","11110001","100번(하계동~용산구청)","0073691","용산구청.크라운호텔","14:00:00~14:59:59","30",4,5
"2015-10-01","11110001","100번(하계동~용산구청)","0073691","용산구청.크라운호텔","15:00:00~15:59:59","00",10,5
"2015-10-01","11110001","100번(하계동~용산구청)","0073691","용산구청.크라운호텔","15:00:00~15:59:59","30",4,8
"2015-10-01","11110001","100번(하계동~용산구청)","0073691","용산구청.크라운호텔","16:00:00~16:59:59","00",14,4
